sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool		evo_1048975.035		0.0	0	0	4527439.0		0.0	0	0	65.0
pool		1287_AW		0.0	0	0	4714683.0		0.0	0	0	98.0
pool		evo_1030719.021		0.0	0	0	4758244.0		0.0	0	0	64.0
pool		1220_AV		0.0	0	0	4691739.0		0.0	0	0	57.0
pool		1139_BH		0.0	0	0	4449724.0		0.0	0	0	47.0
pool		1220_Q		0.0	0	0	4828649.0		0.0	0	0	50.0
pool		1285_CB		0.0	0	0	5040230.0		0.0	0	0	141.0
pool		1286_AL		0.0	0	0	5256614.0		0.0	0	0	108.0
pool		1285_BJ		0.0	0	0	3933177.0		0.0	0	0	44.0
pool		1220_CH		0.0	0	0	7580532.0		0.0	0	0	139.0
pool		1286_E		0.0	0	0	5747837.0		0.0	0	0	76.0
pool		evo_1052956.019		0.0	0	0	2583493.0		0.0	0	0	47.0
pool		1286_BE		0.0	0	0	3541971.0		0.0	0	0	10.0
pool		1285_AV		0.0	0	0	5013129.0		0.0	0	0	61.0
pool		1220_BM		0.0	0	0	8252076.0		0.0	0	0	122.0
pool		1139_G		0.0	0	0	6216231.0		0.0	0	0	79.0
pool		1287_AG		0.0	0	0	3865273.0		0.0	0	0	24.0
pool		1287_BF		0.0	0	0	5139341.0		0.0	0	0	67.0
pool		1287_AO		0.0	0	0	5863944.0		0.0	0	0	88.0
pool		1285_M		0.0	0	0	5200449.0		0.0	0	0	64.0
pool		1285_BZ		0.0	0	0	5523706.0		0.0	0	0	128.0
pool		1139_CK		0.0	0	0	6569816.0		0.0	0	0	81.0
pool		1048963		0.0	0	0	5264539.0		0.0	0	0	36.0
pool		1139_CP		0.0	0	0	5262480.0		0.0	0	0	78.0
pool		1052962		0.0	0	0	2504935.0		0.0	0	0	94.0
pool		1285_AG		0.0	0	0	5312559.0		0.0	0	0	65.0
pool		evo_1048987.039		0.0	0	0	3009458.0		0.0	0	0	38.0
pool		1285_AM		0.0	0	0	4699406.0		0.0	0	0	79.0
pool		1286_N		0.0	0	0	3599646.0		0.0	0	0	23.0
pool		1287_O		0.0	0	0	5489893.0		0.0	0	0	35.0
pool		1021_N		0.0	0	0	7891629.0		0.0	0	0	121.0
pool		1286_CN		0.0	0	0	4980070.0		0.0	0	0	98.0
pool		1286_I		0.0	0	0	4462938.0		0.0	0	0	69.0
pool		1285_BA		0.0	0	0	4392776.0		0.0	0	0	9.0
pool		1285_AR		0.0	0	0	5668097.0		0.0	0	0	136.0
pool		1286_BH		0.0	0	0	5536190.0		0.0	0	0	91.0
pool		1285_T		0.0	0	0	3734711.0		0.0	0	0	14.0
pool		1286_AR		0.0	0	0	4708725.0		0.0	0	0	125.0
pool		1286_A		0.0	0	0	3423756.0		0.0	0	0	11.0
pool		1021_M		0.0	0	0	5854787.0		0.0	0	0	51.0
pool		1286_AU		0.0	0	0	4533054.0		0.0	0	0	22.0
pool		1049065		0.0	0	0	3769298.0		0.0	0	0	32.0
pool		evo_1048975.038		0.0	0	0	4492770.0		0.0	0	0	64.0
pool		1030746		0.0	0	0	3547923.0		0.0	0	0	2.0
pool		1053010		0.0	0	0	7479360.0		0.0	0	0	38.0
pool		1287_BM		0.0	0	0	4782583.0		0.0	0	0	52.0
pool		1285_BQ		0.0	0	0	7472383.0		0.0	0	0	72.0
pool		1287_AN		0.0	0	0	7584207.0		0.0	0	0	70.0
pool		1287_F		0.0	0	0	5808966.0		0.0	0	0	43.0
pool		evo_1048972.019		0.0	0	0	3013812.0		0.0	0	0	115.0
pool		1052980		0.0	0	0	4908221.0		0.0	0	0	245.0
pool		1220_BU		0.0	0	0	9082290.0		0.0	0	0	189.0
pool		1021_F		0.0	0	0	5010610.0		0.0	0	0	52.0
pool		1286_CM		0.0	0	0	3804290.0		0.0	0	0	14.0
pool		1139_CD		0.0	0	0	6848441.0		0.0	0	0	126.0
pool		1285_CP		0.0	0	0	6528023.0		0.0	0	0	71.0
pool		1139_M		0.0	0	0	4998990.0		0.0	0	0	44.0
pool		1285_AH		0.0	0	0	3127048.0		0.0	0	0	11.0
pool		1285_X		0.0	0	0	4001535.0		0.0	0	0	30.0
pool		1139_R		0.0	0	0	6582214.0		0.0	0	0	67.0
pool		1048915		0.0	0	0	5643120.0		0.0	0	0	16.0
pool		evo_1036569.038		0.0	0	0	3386954.0		0.0	0	0	28.0
pool		1285_I		0.0	0	0	3378248.0		0.0	0	0	24.0
pool		1021_G		0.0	0	0	6251331.0		0.0	0	0	87.0
pool		1139_F		0.0	0	0	4162808.0		0.0	0	0	23.0
pool		1021_AN		0.0	0	0	7733870.0		0.0	0	0	135.0
pool		1220_BH		0.0	0	0	6540465.0		0.0	0	0	85.0
pool		1365_B		0.0	0	0	3440670.0		0.0	0	0	30.0
pool		1139_CG		0.0	0	0	7308131.0		0.0	0	0	114.0
pool		1285_BG		0.0	0	0	3344694.0		0.0	0	0	7.0
pool		1021_U		0.0	0	0	5815714.0		0.0	0	0	60.0
pool		evo_1048969.022		0.0	0	0	3530958.0		0.0	0	0	89.0
pool		1285_O		0.0	0	0	5684790.0		0.0	0	0	98.0
pool		evo_1036569.002		0.0	0	0	3128277.0		0.0	0	0	23.0
pool		1021_T		0.0	0	0	3465574.0		0.0	0	0	14.0
pool		1285_AZ		0.0	0	0	4201623.0		0.0	0	0	10.0
pool		1021_I		0.0	0	0	7482256.0		0.0	0	0	98.0
pool		1053052		0.0	0	0	5074685.0		0.0	0	0	249.0
pool		1286_AZ		0.0	0	0	3764595.0		0.0	0	0	29.0
pool		evo_1036569.028		0.0	0	0	3336954.0		0.0	0	0	28.0
pool		1030893		0.0	0	0	2925450.0		0.0	0	0	9.0
pool		1048972		0.0	0	0	2997087.0		0.0	0	0	27.0
pool		1220_BL		0.0	0	0	6060169.0		0.0	0	0	81.0
pool		1286_AW		0.0	0	0	3609363.0		0.0	0	0	18.0
pool		evo_1036686.005		0.0	0	0	4246250.0		0.0	0	0	48.0
pool		1139_O		0.0	0	0	2637439.0		0.0	0	0	10.0
pool		1285_F		0.0	0	0	3943376.0		0.0	0	0	14.0
pool		1286_BL		0.0	0	0	3332762.0		0.0	0	0	20.0
pool		1286_U		0.0	0	0	4001074.0		0.0	0	0	37.0
pool		1285_W		0.0	0	0	4744273.0		0.0	0	0	51.0
pool		1286_BN		0.0	0	0	4000292.0		0.0	0	0	39.0
pool		1036686		0.0	0	0	4591985.0		0.0	0	0	50.0
pool		1139_C		0.0	0	0	6521026.0		0.0	0	0	106.0
pool		1286_CA		0.0	0	0	5316856.0		0.0	0	0	93.0
pool		1139_CA		0.0	0	0	4365427.0		0.0	0	0	54.0
pool		1286_BY		0.0	0	0	3938615.0		0.0	0	0	34.0
pool		1287_BG		0.0	0	0	4784426.0		0.0	0	0	27.0
pool		1139_AP		0.0	0	0	5219205.0		0.0	0	0	37.0
pool		1286_C		0.0	0	0	4312366.0		0.0	0	0	30.0
pool		evo_1048969.002		0.0	0	0	3668521.0		0.0	0	0	86.0
pool		1021_Y		0.0	0	0	5533966.0		0.0	0	0	51.0
pool		evo_1048963.038		0.0	0	0	5299365.0		0.0	0	0	36.0
pool		1053007		0.0	0	0	7310196.0		0.0	0	0	66.0
pool		evo_1036569.031		0.0	0	0	3372290.0		0.0	0	0	28.0
pool		1049211		0.0	0	0	3547012.0		0.0	0	0	18.0
pool		1286_AA		0.0	0	0	3783235.0		0.0	0	0	16.0
pool		1220_T		0.0	0	0	5811062.0		0.0	0	0	35.0
pool		1365_I		0.0	0	0	3611219.0		0.0	0	0	6.0
pool		1220_K		0.0	0	0	3874974.0		0.0	0	0	3.0
pool		1048909		0.0	0	0	5643643.0		0.0	0	0	14.0
pool		1286_BO		0.0	0	0	5029833.0		0.0	0	0	65.0
pool		1048888		0.0	0	0	8637167.0		0.0	0	0	41.0
pool		1139_AJ		0.0	0	0	5518083.0		0.0	0	0	41.0
pool		1048900		0.0	0	0	5188649.0		0.0	0	0	30.0
pool		1287_CP		0.0	0	0	4568973.0		0.0	0	0	29.0
pool		1286_AH		0.0	0	0	3944725.0		0.0	0	0	28.0
pool		1285_Q		0.0	0	0	5243722.0		0.0	0	0	102.0
pool		1021_H		0.0	0	0	7479763.0		0.0	0	0	93.0
pool		1285_CA		0.0	0	0	3243076.0		0.0	0	0	23.0
pool		1286_CB		0.0	0	0	3961278.0		0.0	0	0	13.0
pool		evo_1220_W.003		0.0	0	0	4781739.0		0.0	0	0	32.0
pool		1286_BQ		0.0	0	0	5447694.0		0.0	0	0	112.0
pool		1286_CD		0.0	0	0	5159159.0		0.0	0	0	132.0
pool		1220_BO		0.0	0	0	8285832.0		0.0	0	0	106.0
pool		1285_H		0.0	0	0	3630774.0		0.0	0	0	10.0
pool		evo_1030719.011		0.0	0	0	4838433.0		0.0	0	0	62.0
pool		1287_CH		0.0	0	0	6520128.0		0.0	0	0	108.0
pool		1036674		0.0	0	0	2778771.0		0.0	0	0	40.0
pool		1048987		0.0	0	0	3087021.0		0.0	0	0	38.0
pool		1021_AC		0.0	0	0	5492341.0		0.0	0	0	35.0
pool		1021_BD		0.0	0	0	6216233.0		0.0	0	0	107.0
pool		1220_AB		0.0	0	0	3999571.0		0.0	0	0	27.0
pool		1220_Y		0.0	0	0	3604941.0		0.0	0	0	21.0
pool		1285_BX		0.0	0	0	3246333.0		0.0	0	0	12.0
pool		1285_AQ		0.0	0	0	4404946.0		0.0	0	0	100.0
pool		evo_1036686.006		0.0	0	0	4259603.0		0.0	0	0	47.0
pool		1139_BZ		0.0	0	0	5095657.0		0.0	0	0	49.0
pool		1286_AS		0.0	0	0	4213272.0		0.0	0	0	62.0
pool		1285_CR		0.0	0	0	4190901.0		0.0	0	0	43.0
pool		evo_1036662.017		0.0	0	0	3800028.0		0.0	0	0	56.0
pool		1220_B		0.0	0	0	5152746.0		0.0	0	0	46.0
pool		1139_I		0.0	0	0	4869525.0		0.0	0	0	32.0
pool		evo_1052956.020		0.0	0	0	2544999.0		0.0	0	0	42.0
pool		1285_BB		0.0	0	0	3945713.0		0.0	0	0	20.0
pool		1285_BC		0.0	0	0	4270100.0		0.0	0	0	67.0
pool		1021_AE		0.0	0	0	7717063.0		0.0	0	0	133.0
pool		1287_G		0.0	0	0	7719546.0		0.0	0	0	127.0
pool		1220_BW		0.0	0	0	3594566.0		0.0	0	0	8.0
pool		evo_1036686.021		0.0	0	0	4393264.0		0.0	0	0	49.0
pool		evo_1052956.014		0.0	0	0	2564959.0		0.0	0	0	42.0
pool		1220_BA		0.0	0	0	6432480.0		0.0	0	0	46.0
pool		1285_AJ		0.0	0	0	4021923.0		0.0	0	0	24.0
pool		1139_BU		0.0	0	0	3714038.0		0.0	0	0	59.0
pool		1285_U		0.0	0	0	5008556.0		0.0	0	0	32.0
pool		1285_CN		0.0	0	0	4656265.0		0.0	0	0	60.0
pool		evo_1220_Q.034		0.0	0	0	4725452.0		0.0	0	0	49.0
pool		1220_AA		0.0	0	0	5431258.0		0.0	0	0	89.0
pool		1139_BS		0.0	0	0	3923770.0		0.0	0	0	26.0
pool		1053019		0.0	0	0	7651985.0		0.0	0	0	84.0
pool		1285_CD		0.0	0	0	3367037.0		0.0	0	0	10.0
pool		1286_BG		0.0	0	0	5167125.0		0.0	0	0	61.0
pool		1286_BI		0.0	0	0	4878741.0		0.0	0	0	73.0
pool		1286_AX		0.0	0	0	4142539.0		0.0	0	0	25.0
pool		1139_AN		0.0	0	0	4786366.0		0.0	0	0	46.0
pool		1139_BK		0.0	0	0	4731115.0		0.0	0	0	62.0
pool		1287_AE		0.0	0	0	4266455.0		0.0	0	0	25.0
pool		1139_CM		0.0	0	0	3412031.0		0.0	0	0	6.0
pool		evo_1220_W.027		0.0	0	0	4757622.0		0.0	0	0	34.0
pool		1220_BI		0.0	0	0	8117559.0		0.0	0	0	103.0
pool		evo_1220_Q.030		0.0	0	0	4756148.0		0.0	0	0	48.0
pool		1287_H		0.0	0	0	4042744.0		0.0	0	0	9.0
pool		1052986		0.0	0	0	4932946.0		0.0	0	0	186.0
pool		evo_1048972.034		0.0	0	0	3048076.0		0.0	0	0	29.0
pool		1220_C		0.0	0	0	4391312.0		0.0	0	0	24.0
pool		1048969		0.0	0	0	3851385.0		0.0	0	0	339.0
pool		1285_AT		0.0	0	0	4453687.0		0.0	0	0	35.0
pool		1286_CI		0.0	0	0	4104131.0		0.0	0	0	37.0
pool		1220_AU		0.0	0	0	4898981.0		0.0	0	0	32.0
pool		1139_CE		0.0	0	0	3604947.0		0.0	0	0	37.0
pool		1139_BW		0.0	0	0	5262281.0		0.0	0	0	63.0
pool		1021_BA		0.0	0	0	4427657.0		0.0	0	0	57.0
pool		1220_BT		0.0	0	0	4067179.0		0.0	0	0	12.0
pool		1286_AK		0.0	0	0	4454054.0		0.0	0	0	69.0
pool		1139_BQ		0.0	0	0	6551849.0		0.0	0	0	136.0
pool		1286_V		0.0	0	0	6064551.0		0.0	0	0	22.0
pool		1285_D		0.0	0	0	4107932.0		0.0	0	0	20.0
pool		1286_CR		0.0	0	0	4218784.0		0.0	0	0	27.0
pool		1139_J		0.0	0	0	4494273.0		0.0	0	0	32.0
pool		1287_I		0.0	0	0	4692173.0		0.0	0	0	57.0
pool		1139_AH		0.0	0	0	5629557.0		0.0	0	0	88.0
pool		1048912		0.0	0	0	5615200.0		0.0	0	0	12.0
pool		1053013		0.0	0	0	7376694.0		0.0	0	0	23.0
